#VISAR 1
#Offset shift       : 0
#Sensitivity        : -12.732
#Slit               : 5
#Interfr. & angle   : 39.79 0
#Intensity params   : 0 0 1
#Reflectivity       : 0 1
#Sweep Time         : Hamamatsu 0.02045 2.826e-06 -1.173e-105
#Time zero & delay  : 15 0
#Center & magnif.   : 572 0.821
#Jumps              : 4.58 3 1.46; 7.74 0 1.33;9.84 0 1.46
#Region (px)        : 652.227 728.779 12.2484 985.995
# Time       Velocity    ErrVel      Reflect     ErrRefl     Quality     Pixel       Shift       ErrShift    RefInt      ShotInt     RefContr    ShotContr.
+4.9847E+00 +2.3276E+01 +2.6714E-01 +3.3497E-01 +6.6836E-02 +3.2180E-01 +4.2800E+02 +1.4725E-01 +7.8650E-02 +1.5913E+03 +5.3302E+02 +6.3346E+02 +2.0385E+02 
+4.9982E+00 +2.3316E+01 +2.6222E-01 +3.3078E-01 +6.3830E-02 +3.2168E-01 +4.2900E+02 +1.3535E-01 +7.7203E-02 +1.5955E+03 +5.2774E+02 +6.3632E+02 +2.0469E+02 
+5.0116E+00 +2.3355E+01 +2.5743E-01 +3.2655E-01 +6.1230E-02 +3.2170E-01 +4.3000E+02 +1.2385E-01 +7.5791E-02 +1.5992E+03 +5.2221E+02 +6.3960E+02 +2.0576E+02 
+5.0251E+00 +2.3392E+01 +2.5294E-01 +3.2328E-01 +5.9515E-02 +3.2186E-01 +4.3100E+02 +1.1321E-01 +7.4469E-02 +1.5992E+03 +5.1698E+02 +6.4299E+02 +2.0695E+02 
+5.0385E+00 +2.3424E+01 +2.4892E-01 +3.2159E-01 +5.8909E-02 +3.2207E-01 +4.3200E+02 +1.0373E-01 +7.3287E-02 +1.5943E+03 +5.1271E+02 +6.4622E+02 +2.0813E+02 
+5.0519E+00 +2.3451E+01 +2.4550E-01 +3.2150E-01 +5.9217E-02 +3.2211E-01 +4.3300E+02 +9.5568E-02 +7.2280E-02 +1.5862E+03 +5.0995E+02 +6.4917E+02 +2.0911E+02 
+5.0654E+00 +2.3475E+01 +2.4275E-01 +3.2264E-01 +5.9996E-02 +3.2171E-01 +4.3400E+02 +8.8719E-02 +7.1468E-02 +1.5781E+03 +5.0915E+02 +6.5190E+02 +2.0972E+02 
+5.0788E+00 +2.3494E+01 +2.4065E-01 +3.2439E-01 +6.0887E-02 +3.2059E-01 +4.3500E+02 +8.3011E-02 +7.0851E-02 +1.5729E+03 +5.1023E+02 +6.5463E+02 +2.0987E+02 
+5.0923E+00 +2.3511E+01 +2.3915E-01 +3.2577E-01 +6.1562E-02 +3.1859E-01 +4.3600E+02 +7.8170E-02 +7.0409E-02 +1.5720E+03 +5.1211E+02 +6.5762E+02 +2.0951E+02 
+5.1057E+00 +2.3525E+01 +2.3812E-01 +3.2563E-01 +6.1715E-02 +3.1574E-01 +4.3700E+02 +7.3892E-02 +7.0105E-02 +1.5756E+03 +5.1304E+02 +6.6105E+02 +2.0872E+02 
+5.1192E+00 +2.3539E+01 +2.3740E-01 +3.2330E-01 +6.1233E-02 +3.1233E-01 +4.3800E+02 +6.9907E-02 +6.9894E-02 +1.5826E+03 +5.1165E+02 +6.6496E+02 +2.0768E+02 
+5.1326E+00 +2.3552E+01 +2.3683E-01 +3.1912E-01 +6.0389E-02 +3.0884E-01 +4.3900E+02 +6.6026E-02 +6.9728E-02 +1.5911E+03 +5.0773E+02 +6.6911E+02 +2.0665E+02 
+5.1461E+00 +2.3565E+01 +2.3628E-01 +3.1429E-01 +5.9950E-02 +3.0590E-01 +4.4000E+02 +6.2162E-02 +6.9566E-02 +1.5986E+03 +5.0244E+02 +6.7312E+02 +2.0591E+02 
+5.1595E+00 +2.3578E+01 +2.3564E-01 +3.1039E-01 +6.0718E-02 +3.0418E-01 +4.4100E+02 +5.8318E-02 +6.9377E-02 +1.6037E+03 +4.9777E+02 +6.7648E+02 +2.0577E+02 
+5.1729E+00 +2.3591E+01 +2.3484E-01 +3.0842E-01 +6.2710E-02 +3.0426E-01 +4.4200E+02 +5.4558E-02 +6.9139E-02 +1.6070E+03 +4.9562E+02 +6.7869E+02 +2.0650E+02 
+5.1864E+00 +2.3603E+01 +2.3381E-01 +3.0844E-01 +6.5004E-02 +3.0654E-01 +4.4300E+02 +5.0966E-02 +6.8838E-02 +1.6108E+03 +4.9683E+02 +6.7942E+02 +2.0827E+02 
+5.1998E+00 +2.3614E+01 +2.3255E-01 +3.0993E-01 +6.6466E-02 +3.1114E-01 +4.4400E+02 +4.7598E-02 +6.8467E-02 +1.6167E+03 +5.0105E+02 +6.7850E+02 +2.1111E+02 
+5.2133E+00 +2.3625E+01 +2.3107E-01 +3.1222E-01 +6.6591E-02 +3.1787E-01 +4.4500E+02 +4.4456E-02 +6.8031E-02 +1.6239E+03 +5.0702E+02 +6.7602E+02 +2.1489E+02 
+5.2267E+00 +2.3635E+01 +2.2943E-01 +3.1459E-01 +6.5765E-02 +3.2623E-01 +4.4600E+02 +4.1476E-02 +6.7548E-02 +1.6306E+03 +5.1298E+02 +6.7228E+02 +2.1932E+02 
+5.2402E+00 +2.3645E+01 +2.2773E-01 +3.1619E-01 +6.4776E-02 +3.3545E-01 +4.4700E+02 +3.8544E-02 +6.7046E-02 +1.6352E+03 +5.1702E+02 +6.6774E+02 +2.2399E+02 
+5.2536E+00 +2.3655E+01 +2.2605E-01 +3.1640E-01 +6.3975E-02 +3.4469E-01 +4.4800E+02 +3.5528E-02 +6.6552E-02 +1.6368E+03 +5.1787E+02 +6.6291E+02 +2.2850E+02 
+5.2670E+00 +2.3666E+01 +2.2448E-01 +3.1535E-01 +6.3203E-02 +3.5314E-01 +4.4900E+02 +3.2318E-02 +6.6091E-02 +1.6350E+03 +5.1559E+02 +6.5831E+02 +2.3248E+02 
+5.2805E+00 +2.3678E+01 +2.2310E-01 +3.1400E-01 +6.2571E-02 +3.6021E-01 +4.5000E+02 +2.8872E-02 +6.5683E-02 +1.6298E+03 +5.1176E+02 +6.5434E+02 +2.3570E+02 
+5.2939E+00 +2.3690E+01 +2.2195E-01 +3.1340E-01 +6.2587E-02 +3.6562E-01 +4.5100E+02 +2.5244E-02 +6.5346E-02 +1.6219E+03 +5.0832E+02 +6.5122E+02 +2.3810E+02 
+5.3074E+00 +2.3703E+01 +2.2110E-01 +3.1395E-01 +6.3534E-02 +3.6941E-01 +4.5200E+02 +2.1594E-02 +6.5095E-02 +1.6126E+03 +5.0629E+02 +6.4901E+02 +2.3975E+02 
+5.3208E+00 +2.3714E+01 +2.2058E-01 +3.1520E-01 +6.5138E-02 +3.7185E-01 +4.5300E+02 +1.8169E-02 +6.4942E-02 +1.6035E+03 +5.0543E+02 +6.4759E+02 +2.4080E+02 
+5.3343E+00 +2.3724E+01 +2.2041E-01 +3.1671E-01 +6.6676E-02 +3.7332E-01 +4.5400E+02 +1.5252E-02 +6.4892E-02 +1.5954E+03 +5.0529E+02 +6.4671E+02 +2.4143E+02 
+5.3477E+00 +2.3732E+01 +2.2058E-01 +3.1860E-01 +6.7345E-02 +3.7420E-01 +4.5500E+02 +1.3090E-02 +6.4942E-02 +1.5884E+03 +5.0606E+02 +6.4611E+02 +2.4178E+02 
+5.3612E+00 +2.3736E+01 +2.2105E-01 +3.2129E-01 +6.6700E-02 +3.7484E-01 +4.5600E+02 +1.1833E-02 +6.5082E-02 +1.5822E+03 +5.0834E+02 +6.4554E+02 +2.4198E+02 
+5.3746E+00 +2.3737E+01 +2.2178E-01 +3.2454E-01 +6.4890E-02 +3.7547E-01 +4.5700E+02 +1.1499E-02 +6.5295E-02 +1.5776E+03 +5.1199E+02 +6.4483E+02 +2.4212E+02 
+5.3881E+00 +2.3735E+01 +2.2269E-01 +3.2723E-01 +6.2510E-02 +3.7628E-01 +4.5800E+02 +1.1972E-02 +6.5564E-02 +1.5766E+03 +5.1590E+02 +6.4387E+02 +2.4228E+02 
+5.4015E+00 +2.3732E+01 +2.2372E-01 +3.2852E-01 +6.0192E-02 +3.7738E-01 +4.5900E+02 +1.3046E-02 +6.5866E-02 +1.5799E+03 +5.1902E+02 +6.4261E+02 +2.4251E+02 
+5.4149E+00 +2.3727E+01 +2.2477E-01 +3.2859E-01 +5.8390E-02 +3.7884E-01 +4.6000E+02 +1.4470E-02 +6.6176E-02 +1.5863E+03 +5.2124E+02 +6.4106E+02 +2.4286E+02 
+5.4284E+00 +2.3722E+01 +2.2576E-01 +3.2804E-01 +5.7325E-02 +3.8064E-01 +4.6100E+02 +1.6008E-02 +6.6466E-02 +1.5938E+03 +5.2284E+02 +6.3929E+02 +2.4334E+02 
+5.4418E+00 +2.3717E+01 +2.2662E-01 +3.2710E-01 +5.6882E-02 +3.8268E-01 +4.6200E+02 +1.7480E-02 +6.6719E-02 +1.6015E+03 +5.2385E+02 +6.3740E+02 +2.4392E+02 
+5.4553E+00 +2.3712E+01 +2.2732E-01 +3.2567E-01 +5.6800E-02 +3.8477E-01 +4.6300E+02 +1.8789E-02 +6.6927E-02 +1.6090E+03 +5.2401E+02 +6.3552E+02 +2.4453E+02 
+5.4687E+00 +2.3708E+01 +2.2792E-01 +3.2375E-01 +5.7095E-02 +3.8668E-01 +4.6400E+02 +1.9931E-02 +6.7103E-02 +1.6152E+03 +5.2294E+02 +6.3373E+02 +2.4505E+02 
+5.4822E+00 +2.3705E+01 +2.2850E-01 +3.2164E-01 +5.7908E-02 +3.8821E-01 +4.6500E+02 +2.0994E-02 +6.7273E-02 +1.6183E+03 +5.2052E+02 +6.3204E+02 +2.4537E+02 
+5.4956E+00 +2.3701E+01 +2.2918E-01 +3.1973E-01 +5.8925E-02 +3.8928E-01 +4.6600E+02 +2.2132E-02 +6.7474E-02 +1.6179E+03 +5.1730E+02 +6.3037E+02 +2.4539E+02 
+5.5091E+00 +2.3696E+01 +2.3008E-01 +3.1826E-01 +5.9625E-02 +3.8991E-01 +4.6700E+02 +2.3531E-02 +6.7738E-02 +1.6160E+03 +5.1432E+02 +6.2859E+02 +2.4509E+02 
+5.5225E+00 +2.3690E+01 +2.3125E-01 +3.1707E-01 +5.9992E-02 +3.9026E-01 +4.6800E+02 +2.5366E-02 +6.8084E-02 +1.6154E+03 +5.1220E+02 +6.2664E+02 +2.4456E+02 
+5.5359E+00 +2.3682E+01 +2.3270E-01 +3.1588E-01 +6.0421E-02 +3.9060E-01 +4.6900E+02 +2.7747E-02 +6.8510E-02 +1.6165E+03 +5.1061E+02 +6.2456E+02 +2.4395E+02 
+5.5494E+00 +2.3672E+01 +2.3432E-01 +3.1465E-01 +6.1068E-02 +3.9119E-01 +4.7000E+02 +3.0681E-02 +6.8986E-02 +1.6171E+03 +5.0880E+02 +6.2249E+02 +2.4351E+02 
+5.5628E+00 +2.3660E+01 +2.3594E-01 +3.1375E-01 +6.1612E-02 +3.9228E-01 +4.7100E+02 +3.4059E-02 +6.9464E-02 +1.6148E+03 +5.0664E+02 +6.2068E+02 +2.4348E+02 
+5.5763E+00 +2.3648E+01 +2.3738E-01 +3.1376E-01 +6.1658E-02 +3.9400E-01 +4.7200E+02 +3.7674E-02 +6.9889E-02 +1.6089E+03 +5.0481E+02 +6.1936E+02 +2.4403E+02 
+5.5897E+00 +2.3636E+01 +2.3851E-01 +3.1511E-01 +6.1234E-02 +3.9635E-01 +4.7300E+02 +4.1280E-02 +7.0222E-02 +1.6000E+03 +5.0417E+02 +6.1869E+02 +2.4522E+02 
+5.6032E+00 +2.3624E+01 +2.3929E-01 +3.1778E-01 +6.0847E-02 +3.9913E-01 +4.7400E+02 +4.4667E-02 +7.0451E-02 +1.5890E+03 +5.0494E+02 +6.1876E+02 +2.4697E+02 
+5.6166E+00 +2.3614E+01 +2.3978E-01 +3.2109E-01 +6.0992E-02 +4.0201E-01 +4.7500E+02 +4.7720E-02 +7.0594E-02 +1.5776E+03 +5.0656E+02 +6.1960E+02 +2.4908E+02 
+5.6301E+00 +2.3605E+01 +2.4008E-01 +3.2397E-01 +6.1696E-02 +4.0456E-01 +4.7600E+02 +5.0432E-02 +7.0682E-02 +1.5687E+03 +5.0821E+02 +6.2116E+02 +2.5130E+02 
+5.6435E+00 +2.3596E+01 +2.4031E-01 +3.2561E-01 +6.2521E-02 +4.0643E-01 +4.7700E+02 +5.2879E-02 +7.0752E-02 +1.5654E+03 +5.0969E+02 +6.2338E+02 +2.5336E+02 
+5.6570E+00 +2.3589E+01 +2.4059E-01 +3.2607E-01 +6.2974E-02 +4.0738E-01 +4.7800E+02 +5.5159E-02 +7.0832E-02 +1.5687E+03 +5.1153E+02 +6.2611E+02 +2.5506E+02 
+5.6704E+00 +2.3581E+01 +2.4092E-01 +3.2632E-01 +6.3033E-02 +4.0741E-01 +4.7900E+02 +5.7340E-02 +7.0931E-02 +1.5765E+03 +5.1445E+02 +6.2917E+02 +2.5633E+02 
+5.6839E+00 +2.3574E+01 +2.4130E-01 +3.2746E-01 +6.3178E-02 +4.0669E-01 +4.8000E+02 +5.9420E-02 +7.1043E-02 +1.5843E+03 +5.1880E+02 +6.3225E+02 +2.5713E+02 
